,City,Date,NO,NO2,NOx,CO,SO2,O3,CO2,CH4,N2O,Traffic_Flow,Industrial_Output,Temperature,Humidity,Wind_Speed,Rainfall,Population_Density,Agriculture_Emissions,Energy_Consumption,Waste_Production,Public_Transport_Usage,Actionable_Insights,Recommendations
16245,Lucknow,2016-07-29,8.02,17.17,6.24,1.15,9.64,25.12,44.89,5.16,3.19,698.0,142.9008316,19.51783974,83.22177269,11.27634769,1.019266899,2905.0,44.0218972971002,77.62034672673319,28.909308959640967,72.09781147447266,High humidity could trap pollutants; recommend monitoring air quality. | Consider stricter industrial emission regulations. | Promote energy-efficient practices.,Maintain current emission levels.
16246,Lucknow,2016-07-30,2.39,16.99,6.07,1.04,15.07,33.26,45.304,5.07,3.21,1855.0,92.99281735,19.34317427,36.3085717,1.187353479,8.042151333,3794.0,39.01132134339331,80.57169507169075,86.89134476571722,65.63886368506807,Promote energy-efficient practices.,Maintain current emission levels.
16247,Lucknow,2016-08-01,4.83,20.48,5.23,1.19,3.94,31.42,44.463,4.99,3.22,1302.0,63.52703124,24.90176511,81.12051336,2.149553128,17.19933997,9352.0,67.2567195094623,28.00962452614565,48.294769365362086,51.74947867762837,High humidity could trap pollutants; recommend monitoring air quality. | Reduce emissions from agriculture through better practices.,Maintain current emission levels.
16609,Lucknow,2018-06-08,2.03,13.02,22.24,0.58,9.92,9.48,11.222,2.6,0.27,1859.0,52.7775228,23.86563625,52.99778305,1.498389108,14.4153374,9584.0,52.32180199672922,88.70257078951524,7.327620077727193,18.3585139945051,Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
16610,Lucknow,2018-06-09,2.66,16.06,22.05,0.56,10.68,10.32,11.594,2.74,0.28,3044.0,53.17922178,20.26181035,56.78108354,5.833613084,8.358980295,5610.0,34.618530771363886,9.001902185216936,53.62140230741099,29.194802684933187,Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
16611,Lucknow,2018-06-10,2.15,13.45,19.79,0.48,10.4,11.82,11.893,2.87,0.3,941.0,114.5534511,23.91080608,84.90130085,5.633572203,15.20949,5038.0,52.58929685789998,94.85165097695736,45.01409133320443,66.95186259475616,High humidity could trap pollutants; recommend monitoring air quality. | Consider stricter industrial emission regulations. | Promote energy-efficient practices.,Maintain current emission levels.
16612,Lucknow,2018-06-11,3.91,15.31,24.31,0.51,10.0,19.91,13.225,3.01,0.32,1815.0,51.23153949,39.36142693,47.3796586,11.6407922,6.00278129,5393.0,23.212860210310595,85.66717755091197,28.94230182980085,9.332929004096336,Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
16613,Lucknow,2018-06-12,9.31,25.79,26.12,0.58,10.03,22.67,15.053,3.15,0.34,4537.0,118.5562951,30.00317885,62.66437097,8.823764445,4.172134243,7864.0,4.761237842748811,83.17811560135388,97.0432358370027,93.34042152704002,Consider stricter industrial emission regulations. | Promote energy-efficient practices.,Maintain current emission levels.
16614,Lucknow,2018-06-13,7.3,24.58,24.02,0.64,9.01,18.83,15.719,3.28,0.35,1648.0,91.01227577,15.43429836,52.11055372,0.5831592864,4.295632561,2791.0,57.25654538976889,86.3658510876291,81.8474749048009,12.412758505162335,Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
16615,Lucknow,2018-06-14,14.51,28.15,25.59,1.03,10.09,16.96,14.883,3.38,0.36,1698.0,115.9163527,27.98629239,45.26369456,1.481558973,2.324971936,2360.0,33.58543158608322,8.005026525298309,52.49508423024673,66.7155945441503,Consider stricter industrial emission regulations.,Maintain current emission levels.
16616,Lucknow,2018-06-15,8.67,28.86,22.02,1.11,9.1,14.06,15.248,3.49,0.37,3416.0,92.81433655,22.30535836,89.10099544,9.168519691,2.443937615,1383.0,18.19414017484337,15.11680939786968,52.17042482234485,63.51220785024576,High humidity could trap pollutants; recommend monitoring air quality.,Maintain current emission levels.
16617,Lucknow,2018-06-16,8.39,26.36,20.72,1.03,9.48,12.78,16.3,3.6,0.4,4385.0,50.61331624,35.54921257,42.12361452,5.49423261,16.3759678,5067.0,32.393556607803376,13.437242656108218,19.361168488586465,69.80304562953636,No immediate action required,Maintain current emission levels.
16618,Lucknow,2018-06-17,8.86,28.43,22.14,0.82,8.56,14.93,20.558,3.73,0.41,4675.0,120.3151995,33.91796341,39.73733839,3.528049626,12.48427318,2861.0,4.928020144774492,11.124181075137596,64.91272371372257,43.33468048648405,Consider stricter industrial emission regulations.,Maintain current emission levels.
16619,Lucknow,2018-06-18,9.8,31.83,24.63,0.87,8.72,15.71,21.535,3.82,0.41,3359.0,84.59334943,15.83333506,50.12139614,10.22897367,14.83941163,6380.0,95.04422340901031,32.771121953222924,95.36354932363338,38.22852106568397,Reduce emissions from agriculture through better practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
16620,Lucknow,2018-06-19,10.13,32.94,25.58,0.92,7.24,14.85,20.106,3.8,0.43,3462.0,149.9503187,35.0950908,46.03952676,11.26363443,17.35979254,6201.0,58.114791497326046,83.02168829505273,89.82895107607706,97.76579856393258,Consider stricter industrial emission regulations. | Promote energy-efficient practices.,Maintain current emission levels.
16621,Lucknow,2018-06-20,9.45,36.14,26.69,0.89,8.89,18.51,25.234,3.76,0.41,1867.0,142.6522303,38.15977775,32.16368433,7.024373157,7.182472936,2246.0,81.47686813470249,25.196214363122927,8.477102725510054,81.71584837473398,Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices.,Maintain current emission levels.
16622,Lucknow,2018-06-21,9.48,37.4,26.64,0.93,11.23,21.68,32.027,3.74,0.43,3409.0,131.4614104,38.48993016,31.106823,6.362239042,7.22142973,1838.0,42.31181975477304,24.422167899226,5.309719064580909,48.544364244029225,Consider stricter industrial emission regulations.,Maintain current emission levels.
16623,Lucknow,2018-06-22,10.78,28.77,21.66,0.82,9.06,25.46,27.591,3.7,0.44,2716.0,108.5604486,15.88811272,48.5157489,0.4067347508,4.911141864,7178.0,90.33146675661855,67.58887574206133,96.12450460281585,18.226758812573618,Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices. | Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
16624,Lucknow,2018-06-23,9.97,27.02,21.0,0.84,7.89,30.78,29.467,3.69,0.47,3905.0,98.97788321,21.13651054,87.32083948,0.7638642389,8.869176383,7779.0,48.33182215522533,9.692510213671712,19.99058453436071,89.05535859613747,High humidity could trap pollutants; recommend monitoring air quality.,Maintain current emission levels.
16625,Lucknow,2018-06-24,9.34,27.8,21.97,0.84,7.96,29.73,39.046,3.82,0.48,3559.0,118.3902201,24.68717552,89.07243947,13.04501885,2.933526531,9311.0,57.39453222006694,36.0279992361924,55.041408737127306,64.87494363955389,High humidity could trap pollutants; recommend monitoring air quality. | Consider stricter industrial emission regulations.,Maintain current emission levels.
16626,Lucknow,2018-06-25,9.58,32.87,24.72,0.94,8.24,28.16,43.633,3.95,0.49,2783.0,60.58925309,39.19099935,69.95418674,3.041080302,4.485133535,6544.0,49.179398006265686,29.5426306844221,7.470980594293297,13.577339937529675,Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
16627,Lucknow,2018-06-26,9.84,28.52,23.0,0.96,8.46,27.6,42.111,4.07,0.5,4994.0,73.72862602,27.67949128,52.72624594,9.05098456,8.121409965,6994.0,73.32782958676516,84.73008641294213,84.32975574322865,18.310438230208792,Reduce emissions from agriculture through better practices. | Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
16628,Lucknow,2018-06-27,9.33,26.26,20.77,0.78,8.77,19.32,40.515,4.2,0.52,1320.0,73.07171511,22.30154008,44.5520805,5.35959975,8.673758171,1094.0,56.66560776020624,51.450127762546,11.786451158659828,54.08198599321465,Promote energy-efficient practices.,Maintain current emission levels.
16629,Lucknow,2018-06-28,9.56,24.33,20.45,0.78,8.2,21.49,46.75,4.34,0.54,3560.0,146.0939141,35.99979341,66.1276123,13.60364453,5.023995238,8408.0,27.159892358039773,64.6473564121941,64.37571480993103,50.368363753551485,Consider stricter industrial emission regulations. | Promote energy-efficient practices.,Maintain current emission levels.
16630,Lucknow,2018-06-29,11.46,25.51,21.22,0.9,7.9,21.56,53.263,4.49,0.55,3024.0,54.61898043,39.48391615,82.5802591,12.72439041,14.58216533,2847.0,14.55395313226463,12.903433820623524,5.6627980179349,40.928218731122456,High humidity could trap pollutants; recommend monitoring air quality.,Maintain current emission levels.
16631,Lucknow,2018-06-30,11.5,26.48,21.76,0.83,7.89,27.47,58.691,4.64,0.6,3132.0,63.75324068,39.01171829,53.94115723,0.1202071532,6.65385289,1120.0,60.612438888297774,92.89182605559104,15.66718764438576,42.6873995278181,Reduce emissions from agriculture through better practices. | Promote energy-efficient practices.,Maintain current emission levels.
16632,Lucknow,2018-07-01,19.68,26.7,28.09,0.91,9.93,67.47,61.121,4.98,0.69,3162.0,103.332409,24.2794018,66.44444378,12.27142045,12.37471151,7820.0,48.91799615470362,32.24521541251046,51.21410776433252,17.220237655303528,Consider stricter industrial emission regulations. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
16633,Lucknow,2018-07-02,17.1,26.85,27.8,0.7,11.07,52.09,60.41,5.13,0.72,3325.0,118.7387983,17.17680343,44.80238292,3.910052793,16.79636344,2698.0,9.597569669611294,70.68388378431615,4.568525843906346,25.54659389727031,Consider stricter industrial emission regulations. | Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
16634,Lucknow,2018-07-03,13.47,27.02,25.08,0.67,6.68,49.14,64.543,5.28,0.74,4953.0,136.5382311,20.0532012,61.34832211,3.299571238,0.2339562973,1714.0,39.56174657932684,95.46261799155435,19.561277372189856,49.27084286966746,Consider stricter industrial emission regulations. | Promote energy-efficient practices.,Maintain current emission levels.
16635,Lucknow,2018-07-04,12.11,26.46,23.7,0.64,5.46,52.85,62.66,5.34,0.75,3629.0,64.92186299,23.579924,78.72289288,13.94533133,4.388244406,6917.0,51.47764220004536,50.86488616160025,13.61723032091665,6.370464040190871,Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
16682,Lucknow,2018-08-20,10.61,28.04,26.04,0.8,8.31,7.92,67.828,70.35,26.85,3134.0,137.7002662,16.88396434,36.76741969,2.510449741,7.248247702,3571.0,8.39557030709016,27.03604324181226,79.84701094378825,13.823054706483372,Consider stricter industrial emission regulations. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
16683,Lucknow,2018-08-21,10.83,24.24,24.15,0.68,7.8,8.9,67.478,71.68,27.2,3069.0,146.0182875,38.61350944,62.35320134,6.300570941,11.85787033,8005.0,88.49936133950258,44.471289140610246,14.595683414299154,84.6057197818085,Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices.,Maintain current emission levels.
16684,Lucknow,2018-08-22,9.94,22.78,21.86,0.72,7.46,16.37,72.015,72.65,28.79,1300.0,62.50606501,35.20528419,87.41998336,9.337669895,4.234793383,6342.0,26.887484934151484,89.47412762830783,57.15190947145378,23.65524790839435,High humidity could trap pollutants; recommend monitoring air quality. | Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
16685,Lucknow,2018-08-23,11.84,25.31,24.86,0.86,7.19,10.55,77.177,74.86,29.55,1985.0,89.13353374,24.53899293,31.63432163,6.148958509,19.23396066,1817.0,24.376949308272746,55.286920376267176,42.48782139325751,25.11042039690652,Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
16686,Lucknow,2018-08-24,11.49,26.75,25.1,0.79,7.6,10.44,84.019,76.12,32.43,4248.0,134.2627941,24.70193472,35.76177687,3.815068968,3.386120423,6270.0,29.70909687803208,93.28498007687058,60.727538717961416,46.30387296774168,Consider stricter industrial emission regulations. | Promote energy-efficient practices.,Maintain current emission levels.
16687,Lucknow,2018-08-25,9.89,27.9,25.05,0.65,12.86,9.56,83.615,77.77,34.74,2929.0,107.9813622,38.73504675,89.91716376,11.16165221,6.133308334,9894.0,57.72022361259575,92.64504146470392,42.42217004099648,47.191198934030055,High humidity could trap pollutants; recommend monitoring air quality. | Consider stricter industrial emission regulations. | Promote energy-efficient practices.,Maintain current emission levels.
16688,Lucknow,2018-08-26,11.5,27.44,26.96,0.73,11.13,9.19,93.537,81.42,34.88,3323.0,54.3111351,17.3253137,77.51503487,5.392721181,12.76867947,1360.0,54.46880934339766,46.160101989372095,25.09118689221046,18.62023641387196,Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
16689,Lucknow,2018-08-27,13.04,27.68,27.38,0.88,10.8,23.38,93.788,83.56,36.01,1172.0,71.70591156,18.03204993,71.44729352,6.073223971,2.781898756,9686.0,49.141375462288174,58.23826127333705,25.38108990263748,55.6139559746794,Promote energy-efficient practices.,Maintain current emission levels.
16690,Lucknow,2018-08-28,10.05,24.29,22.8,0.65,4.62,27.96,96.742,85.89,36.5,4474.0,82.84812232,30.86739661,58.39574056,13.83474412,19.30749651,3230.0,71.7536863512627,23.031427371293688,86.47001870307227,69.57413055586899,Reduce emissions from agriculture through better practices.,Maintain current emission levels.
16691,Lucknow,2018-08-29,11.48,24.84,24.35,0.75,5.17,24.95,99.39,88.41,37.81,3989.0,120.3699444,28.69078643,36.9766262,8.322596056,8.983931926,6127.0,31.6537731334959,99.05358188011633,15.645431795312238,48.44926109749409,Consider stricter industrial emission regulations. | Promote energy-efficient practices.,Maintain current emission levels.
16692,Lucknow,2018-08-30,13.04,28.0,28.2,0.74,5.59,8.75,105.418,89.83,38.73,4922.0,109.6400663,23.45928986,61.81994284,13.32190656,19.84812829,1493.0,78.2064521572431,27.83166604117949,12.311425121332798,89.54348053822011,Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices.,Maintain current emission levels.
16693,Lucknow,2018-08-31,9.7,30.23,26.38,0.87,6.26,9.44,107.126,91.1,39.13,1914.0,65.57406272,20.37709621,57.79076405,13.83416742,9.838910793,7828.0,17.532167837859912,78.33069879809513,9.707914370546211,99.15922589362629,Promote energy-efficient practices.,Maintain current emission levels.
16694,Lucknow,2018-09-01,8.14,27.01,23.49,0.9,5.61,13.12,112.904,93.8,40.27,3868.0,86.57035401,22.70876808,32.79408808,14.51270193,6.900503441,2917.0,78.26207890770092,31.296906015522595,7.415476634728724,52.86105015026637,Reduce emissions from agriculture through better practices.,Maintain current emission levels.
16695,Lucknow,2018-09-02,7.44,28.0,23.79,0.82,5.03,14.32,117.491,97.04,41.38,4394.0,112.4708266,34.50327886,79.65496622,4.720759743,6.636804743,6874.0,66.38101052502829,31.304226208978505,1.4492189111818043,97.2695532051219,Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices.,Maintain current emission levels.
